timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1596214467446,22,GET,200,OK,Thread Group 1-9,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,22,0,0
1596214467326,151,POST,201,Created,Thread Group 1-1,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,151,0,0
1596214467355,148,DELETE,200,OK,Thread Group 1-8,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,148,0,0
1596214467361,149,POST,201,Created,Thread Group 1-10,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,149,0,0
1596214467504,24,GET,200,OK,Thread Group 1-8,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,24,0,0
1596214467385,148,PUT,200,OK,Thread Group 1-2,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,148,0,0
1596214467423,156,PUT,200,OK,Thread Group 1-5,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,156,0,0
1596214467426,153,POST,201,Created,Thread Group 1-6,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,153,0,0
1596214467440,146,PUT,200,OK,Thread Group 1-7,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,146,0,0
1596214467447,146,PUT,200,OK,Thread Group 1-3,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,146,0,0
1596214467457,153,POST,201,Created,Thread Group 1-4,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,153,0,0
1596214467468,150,POST,201,Created,Thread Group 1-9,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,150,0,0
1596214467477,151,PUT,200,OK,Thread Group 1-1,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,151,0,0
1596214467510,148,PUT,200,OK,Thread Group 1-10,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,148,0,0
1596214467533,147,DELETE,200,OK,Thread Group 1-2,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,147,0,0
1596214467528,158,POST,201,Created,Thread Group 1-8,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,158,0,0
1596214467681,31,GET,200,OK,Thread Group 1-2,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,31,0,0
1596214467579,148,DELETE,200,OK,Thread Group 1-5,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,148,0,0
1596214467593,151,DELETE,200,OK,Thread Group 1-3,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,151,0,0
1596214467586,160,DELETE,200,OK,Thread Group 1-7,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,160,0,0
1596214467727,24,GET,200,OK,Thread Group 1-5,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,24,0,0
1596214467610,149,PUT,200,OK,Thread Group 1-4,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,149,0,0
1596214467744,24,GET,200,OK,Thread Group 1-3,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,24,0,0
1596214467618,152,PUT,200,OK,Thread Group 1-9,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,152,0,0
1596214467747,23,GET,200,OK,Thread Group 1-7,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,23,0,0
1596214467628,156,DELETE,200,OK,Thread Group 1-1,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,156,0,0
1596214467659,152,DELETE,200,OK,Thread Group 1-10,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,152,0,0
1596214467784,28,GET,200,OK,Thread Group 1-1,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,28,0,0
1596214467811,24,GET,200,OK,Thread Group 1-10,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,24,0,0
1596214467686,156,PUT,200,OK,Thread Group 1-8,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,156,0,0
1596214467712,155,POST,201,Created,Thread Group 1-2,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,155,0,0
1596214467759,156,DELETE,200,OK,Thread Group 1-4,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,156,0,0
1596214467751,165,POST,201,Created,Thread Group 1-5,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,164,0,0
1596214467769,151,POST,201,Created,Thread Group 1-3,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,151,0,0
1596214467770,158,DELETE,200,OK,Thread Group 1-9,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,158,0,0
1596214467770,170,POST,201,Created,Thread Group 1-7,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,170,0,0
1596214467915,33,GET,200,OK,Thread Group 1-4,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,32,0,0
1596214467928,25,GET,200,OK,Thread Group 1-9,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,25,0,0
1596214467812,161,POST,201,Created,Thread Group 1-1,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,161,0,0
1596214467836,153,POST,201,Created,Thread Group 1-10,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,153,0,0
1596214467842,148,DELETE,200,OK,Thread Group 1-8,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,148,0,0
1596214467867,150,PUT,200,OK,Thread Group 1-2,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,150,0,0
1596214467990,31,GET,200,OK,Thread Group 1-8,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,31,0,0
1596214467916,150,PUT,200,OK,Thread Group 1-5,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,150,0,0
1596214467920,151,PUT,200,OK,Thread Group 1-3,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,151,0,0
1596214467940,148,PUT,200,OK,Thread Group 1-7,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,148,0,0
1596214467953,144,POST,201,Created,Thread Group 1-9,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,144,0,0
1596214467948,159,POST,201,Created,Thread Group 1-4,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,159,0,0
1596214467973,144,PUT,200,OK,Thread Group 1-1,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,144,0,0
1596214467989,147,PUT,200,OK,Thread Group 1-10,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,147,0,0
1596214468018,153,DELETE,200,OK,Thread Group 1-2,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,153,0,0
1596214468021,151,POST,201,Created,Thread Group 1-8,text,true,,964,251,10,10,http://jsonplaceholder.typicode.com/posts/,151,0,0
1596214468171,23,GET,200,OK,Thread Group 1-2,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,23,0,0
1596214468071,147,DELETE,200,OK,Thread Group 1-3,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,147,0,0
1596214468066,158,DELETE,200,OK,Thread Group 1-5,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,158,0,0
1596214468088,150,DELETE,200,OK,Thread Group 1-7,text,true,,769,227,10,10,http://jsonplaceholder.typicode.com/posts/1/,150,0,0
1596214468218,23,GET,200,OK,Thread Group 1-3,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,23,0,0
1596214468097,149,PUT,200,OK,Thread Group 1-9,text,true,,834,256,10,10,http://jsonplaceholder.typicode.com/posts/1,149,0,0
1596214468224,22,GET,200,OK,Thread Group 1-5,text,true,,1081,141,10,10,http://jsonplaceholder.typicode.com/posts/1/,22,0,0
1596214468194,59,POST,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-2,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/",2556,0,10,10,http://jsonplaceholder.typicode.com/posts/,0,0,0
1596214468246,8,POST,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-5,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/",2556,0,10,10,http://jsonplaceholder.typicode.com/posts/,0,0,0
1596214468172,82,PUT,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,8,8,http://jsonplaceholder.typicode.com/posts/1,0,0,0
1596214468107,149,PUT,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-4,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,7,7,http://jsonplaceholder.typicode.com/posts/1,0,0,0
1596214468246,11,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,7,7,http://jsonplaceholder.typicode.com/posts/1/,0,0,0
1596214467579,679,PUT,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,6,6,http://jsonplaceholder.typicode.com/posts/1,0,0,0
1596214468117,142,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-1,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,5,5,http://jsonplaceholder.typicode.com/posts/1/,0,0,0
1596214468241,18,POST,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-3,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[201                                             ]]]

/",2556,0,4,4,http://jsonplaceholder.typicode.com/posts/,0,0,0
1596214468136,123,DELETE,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,3,3,http://jsonplaceholder.typicode.com/posts/1/,0,0,0
1596214468238,22,GET,Non HTTP response code: java.net.SocketException,Non HTTP response message: Socket closed,Thread Group 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[Non HTTP response code: java.net.SocketException]]]

****** comparison: [[[200                                             ]]]

/",2556,0,2,2,http://jsonplaceholder.typicode.com/posts/1/,0,0,0
